130,103
467633.88,924258.76,702948.58,376510.55,709916.36,633647.12,353947.38,132973.19,597521.40,902907.86,710668.14,458458.93,969130.14,850383.08,201840.82,672517.61,457768.38,909285.18,64622.17,899165.59,469893.76,554169.48,9163.79,973759.61,198621.14,656590.95,285355.94,546930.15,729054.32,172243.97,702754.82,128197.75,175138.03,358356.63,530883.32,503132.58,181251.57,126615.69,278233.00,19682.90,217913.55,852002.26,696348.73,424518.16,652151.35,539237.09,84932.13,661506.93,13024.33,700050.25,35444.89,576468.10,55733.49,755128.79,460490.47,302630.53,808642.58,511210.72,961766.68,753282.27,827347.67,175439.11,42195.98,295529.24,755816.74,296805.32,422160.00,39935.85,252967.10,47917.83,208620.09,720236.56,961640.20,371849.07,78651.66,250711.81,43102.21,985304.30,979290.30,79593.13,503226.36,53603.80,828063.38,628450.87,854957.26,362079.41,851508.21,477450.10,39979.48,200162.76,318728.00,524261.84,665033.08,706054.77,324474.30,321005.67,887137.06,407920.78,652066.74,581138.99,866253.15,963464.48,322421.63,582340.01
761811.49,869740.34,351901.69,808704.69,244754.80,948194.83,446045.77,793754.77,610727.10,655140.17,86059.41,95612.20,144629.95,133012.43,962940.54,986049.12,406766.09,678709.03,967508.06,859671.23,496170.56,765745.19,33002.32,466729.83,471440.11,761676.32,823800.11,338114.41,675902.60,579915.24,42743.80,987550.20,914162.33,18315.28,561690.06,3665.41,493717.20,605213.37,450286.75,576860.01,997653.51,485849.40,174311.99,615662.95,594231.87,82270.37,729120.27,979912.25,564532.16,240736.45,802476.10,583048.83,682294.65,162277.88,679486.67,510588.39,467426.19,162636.24,991098.99,353309.55,573340.16,734044.00,600194.77,81.55,362921.48,343844.68,716835.97,742106.34,214006.31,504163.84,31376.61,927072.98,659733.90,824356.34,324445.78,382228.29,642984.93,528408.45,280930.41,400502.40,170474.49,985783.28,869823.00,641216.45,403820.54,73175.00,905699.31,984675.97,605005.30,44338.80,707735.84,101831.82,870414.19,824451.88,72359.72,221132.11,177091.57,193546.61,776083.86,644940.35,343424.46,491680.87,115432.61,650295.53
422070.48,916844.98,295495.42,503464.06,467267.13,339894.36,129969.08,655399.69,218443.52,302224.06,383208.56,737801.08,434442.11,837154.28,57374.72,117610.87,272136.59,148343.01,109390.27,233448.04,408026.46,762262.52,115688.84,244173.37,146674.32,788828.95,787105.53,39130.57,593990.41,750380.46,160981.61,519652.27,537680.01,125156.59,161340.17,814552.46,568100.71,591179.99,836793.05,574693.94,399169.88,143245.87,596448.52,884885.45,569716.66,140610.41,348516.53,500610.07,676297.44,128634.78,339812.53,213179.40,92937.47,698005.63,246060.55,766067.06,955074.99,346328.47,499062.96,355292.69,932426.85,222268.20,203740.37,487595.03,487007.81,24476.44,992141.69,242424.11,920135.68,176099.08,261683.99,696395.67,65434.66,655589.49,724721.26,363659.92,305166.10,139959.56,52625.12,258651.87,935099.91,808623.83,368546.28,704058.22,214783.82,828201.63,925377.42,386380.34,938249.22,302390.73,612423.64,355779.63,651686.81,596329.06,591964.05,352004.92,345989.45,251508.83,966515.50,704271.18,935682.44,790721.32,303238.72,879896.85
608845.41,783033.40,237062.13,196704.34,367436.35,560861.96,665078.09,755936.77,793983.63,427636.24,459673.94,384377.94,169945.55,261953.75,140102.97,720682.59,976902.03,48340.47,92897.90,673754.96,108324.54,175597.89,364876.18,342394.55,561572.08,512904.04,818285.48,632075.57,25020.47,383550.38,490012.73,853769.79,562696.70,170252.63,439196.71,853651.15,602941.37,87323.10,488112.01,333628.20,339380.24,270481.78,693498.86,454068.72,451042.85,277848.95,927279.46,424255.90,622350.06,333911.87,617639.76,580771.23,199965.57,17192.49,838008.33,694802.47,417964.99,828323.95,548533.99,13145.49,731725.21,986844.54,954910.01,320195.35,33934.38,44258.06,191836.14,624569.91,292322.75,293907.73,609610.63,517624.32,572057.35,1824.19,864503.72,695495.13,263897.66,639003.51,199488.76,688997.64,139198.07,256818.11,811803.00,519965.99,219403.45,49224.94,182902.16,732527.39,241924.68,794909.77,505874.15,48701.21,874642.61,269307.60,114255.92,174860.79,502627.49,324917.77,789107.05,895200.47,848091.37,36786.04,767781.98,973520.90
39961.16,247808.96,607755.77,672336.75,353248.54,167067.02,741721.79,249160.02,127560.42,617115.09,192389.99,943058.11,735863.62,683095.33,843590.28,703586.44,436549.75,929986.83,94781.71,923176.37,171070.55,567463.13,114340.33,911661.14,915231.90,27389.06,649506.46,650061.69,494412.63,423115.40,946892.54,523116.57,301867.03,971471.55,390330.34,470020.20,220264.00,492329.01,287793.19,593784.17,642848.13,636348.35,567453.96,595275.48,775781.89,118803.36,297569.82,806155.80,404620.19,120944.91,647631.69,136458.77,199676.83,217251.36,738601.89,139580.47,784724.59,57951.84,177376.54,81591.44,273727.07,90878.11,306999.25,302337.86,42654.73,700069.56,932889.53,860179.02,144320.34,1009.67,789216.83,707814.82,231141.00,633935.70,299419.71,128277.40,366637.57,606244.90,971242.23,117329.87,679531.76,319216.37,151058.65,678602.90,402264.51,85455.61,574924.73,50482.67,396860.25,577099.14,345208.67,644183.92,657360.99,902301.80,157573.75,628146.36,650042.67,395279.19,834653.39,584819.67,569182.01,190227.92,484183.38,726818.35
204184.24,27887.66,77220.41,415605.95,636410.80,550272.02,115547.66,740423.07,701791.85,762011.80,968196.59,428670.82,686143.83,811905.47,660343.25,783179.10,438040.99,685523.75,103588.88,963612.11,726480.53,494693.65,920790.19,43421.53,790818.40,242936.89,545201.62,771129.43,804868.22,606840.93,326680.27,443090.24,224225.59,826937.18,225759.40,44254.62,211082.90,107292.09,32991.50,507908.19,769296.25,749803.89,742409.23,454750.32,603564.12,830332.69,534407.78,532511.80,521476.82,451867.19,656731.10,642520.73,972884.07,853853.55,798034.74,921196.24,5151.31,678160.87,56331.84,673196.14,207494.96,833442.25,386206.17,336999.08,362614.76,746800.15,313480.40,410097.77,634947.51,661141.40,442411.51,102680.02,194141.93,816173.91,233073.61,472025.39,197236.22,56643.45,32139.17,262728.29,73363.09,308761.46,291588.87,439473.11,963376.44,929828.50,357764.79,658049.71,899150.90,349188.39,390185.94,614314.64,165628.07,334058.30,773491.53,55324.33,672007.45,66038.58,769664.69,247342.84,981300.00,820523.50,761746.14,448943.28
973177.20,293959.43,927060.33,785452.04,834866.88,194565.63,646270.62,522706.20,664960.14,566803.31,966949.03,816670.62,580273.24,137766.16,430899.45,899702.04,778435.82,685998.24,100650.07,490337.42,900532.99,355438.04,294470.15,71515.55,149911.94,544158.41,659330.41,57622.85,493880.99,36205.94,474144.49,602370.98,569023.23,93892.67,68776.42,407064.10,783250.95,237512.09,674781.80,444920.46,977435.58,32471.11,19557.62,620902.72,991459.98,576717.95,249094.39,200228.44,69676.86,651872.79,597918.97,778628.58,418345.07,860853.23,70459.59,386046.20,541668.55,605304.72,155080.50,679304.59,410300.61,71805.72,391088.78,310288.45,699578.00,120062.31,275754.43,301822.14,638722.01,431321.88,266378.85,526514.30,815316.71,376610.54,848194.95,277690.44,260731.72,561970.64,263315.28,325973.35,944425.17,849602.59,642709.79,599793.14,239969.53,36926.24,139561.42,913625.45,565817.79,395385.49,585908.20,678708.26,49494.49,301932.93,132717.93,290548.73,375331.43,662924.07,613354.76,988250.24,553137.64,271034.38,771171.19,600600.17
52503.94,484767.57,463630.17,846131.08,169228.62,306160.07,265323.54,3853.36,483321.23,555047.62,124413.11,236070.47,226833.36,85440.44,299228.55,215842.43,813976.34,385152.81,138327.93,243311.85,176179.17,253991.73,120472.67,612508.70,953776.43,38394.75,601163.98,375873.30,783408.40,358066.65,158298.83,128998.35,652481.94,54786.82,649032.27,753864.30,157147.98,304507.66,901403.15,659220.71,677164.32,935773.06,791946.92,619082.65,404397.99,283310.24,713220.24,224178.20,62132.18,439465.05,988709.97,221663.52,978484.78,248972.86,469176.39,237472.70,378411.88,491387.87,892789.05,195785.21,211205.11,901272.04,814532.90,739806.80,29114.28,523057.49,615475.98,324722.22,363562.32,440943.63,425288.38,204262.55,985175.39,784297.79,112339.98,833513.01,143179.90,768960.97,35880.46,423151.84,741100.13,424851.13,212279.04,19526.68,259678.15,410883.85,621600.76,591980.94,624571.02,135213.90,559123.20,534373.65,473261.91,85413.17,333811.91,990608.29,758416.59,24433.55,486436.74,554198.34,305038.99,880138.64,31900.75,189980.14
694553.24,249947.41,376095.38,886569.81,118883.45,776202.75,208668.85,784466.68,800637.80,966643.00,402051.49,173689.71,751219.43,409623.27,259428.75,357771.10,716570.43,567100.83,461768.42,462903.31,215634.34,209668.50,606960.28,959092.67,168928.59,540767.85,540116.20,452706.05,395443.12,934583.74,81482.94,3947.48,21804.05,792395.57,267049.31,39336.41,950381.76,807663.81,718210.85,347847.91,811221.29,782313.70,735870.85,742175.16,126995.50,196263.25,166606.47,307899.56,428121.43,371664.25,245677.66,238529.57,619433.21,136327.95,646523.36,331241.10,836202.11,448161.17,681148.01,87733.83,587280.67,97853.71,140947.17,12673.13,43253.44,135460.92,950983.96,149022.07,556691.96,860662.20,31713.68,614575.72,351390.03,262018.61,614482.36,732629.10,613851.95,226607.42,218702.15,528525.29,126964.19,803825.88,773532.79,958223.25,973611.73,49082.89,418827.10,17344.68,573688.01,884730.76,275495.44,57492.86,773672.89,822562.63,596225.43,187225.13,730335.11,46493.77,248026.95,586894.00,267681.59,236298.56,746969.41,262656.03
358238.86,883012.89,799153.48,687128.28,738787.62,509406.73,658109.30,650672.30,607694.64,175739.60,747382.84,841937.04,25094.85,915996.53,457888.44,134190.54,824726.01,996882.15,256576.82,705772.53,305719.18,821650.35,459624.76,201360.49,218802.69,776055.79,371478.49,135399.88,3740.94,291196.63,748719.57,456237.24,478275.82,135114.70,46323.64,160494.05,257110.43,812182.45,360516.97,939035.00,462924.98,222806.01,820337.69,41129.27,386324.99,136914.29,435522.61,822081.00,492188.88,219875.05,396187.33,162331.31,775661.73,777534.67,77813.70,399191.49,665337.88,280862.34,47877.59,850218.26,888288.81,427826.47,792926.52,497463.74,9086.93,110713.62,539744.85,238339.61,928055.45,19775.20,923817.60,858833.07,945849.51,286509.96,80104.79,132753.71,470168.25,466194.28,322948.03,595069.16,468983.89,642680.89,339146.58,842935.47,63181.24,953642.29,189373.84,150182.65,343409.09,332680.91,439989.82,514743.97,668189.36,100706.61,31418.37,157530.76,80469.35,33730.49,966764.91,94485.88,986371.16,472807.79,550742.40,841573.45
402387.75,181806.90,737519.09,763114.68,203359.50,15716.86,236231.94,264241.91,711365.17,415843.38,811708.42,906489.36,322567.84,254351.83,683647.07,694145.65,929030.73,985899.59,130798.93,77118.34,580648.95,19548.40,260962.03,126980.59,43040.53,781427.74,148208.34,222767.76,427693.31,225650.07,802217.50,681535.97,380615.94,233116.36,681801.66,384458.52,174349.33,53352.37,380974.54,169202.88,879299.46,372092.12,519709.02,606279.40,941683.08,592169.00,681082.38,35962.90,474832.33,654414.64,676416.77,717519.56,792603.11,570983.83,690855.32,784993.00,301380.26,348601.57,643537.66,191325.14,314352.27,884043.48,954332.96,811897.14,748321.56,465882.23,710622.04,355989.11,470942.92,333429.83,889971.70,810252.61,124130.43,785525.21,542559.23,861017.40,162301.06,467221.06,121198.86,570848.72,764409.18,198402.25,317030.01,535887.24,748476.86,352292.90,751204.88,129960.62,882005.89,980937.21,294562.53,756666.22,524483.05,628971.75,873898.66,374269.44,546723.73,534782.65,550762.84,373478.83,568433.79,130292.08,128769.54,725804.60
806587.09,18794.55,700829.24,847500.69,587201.19,450282.16,600284.26,523236.34,533762.01,511852.52,769178.06,429378.76,665693.46,496249.15,900152.50,512668.34,777304.84,524597.68,117666.72,326422.41,542670.97,372170.88,422473.40,759070.79,852709.93,396151.80,294497.79,220175.29,289027.08,240159.97,543055.15,766015.58,96082.58,651418.16,340154.28,846680.31,162018.55,805099.04,913498.83,208811.29,651583.72,690345.40,758214.87,228240.04,945849.13,511886.15,828344.17,252392.10,671308.36,379963.26,78105.19,328482.54,163675.84,296300.37,435749.60,699041.72,100508.07,835816.45,372193.39,60673.82,506789.84,990305.58,641062.66,746869.49,983153.35,35956.40,143121.45,221053.83,167344.12,204520.74,404614.37,548626.34,733233.26,319597.64,666964.87,336223.16,611266.86,915238.47,885096.59,632893.90,668056.56,772209.33,594359.63,698446.04,651638.91,464608.38,838940.70,679869.27,682904.43,385740.83,379953.87,809799.99,964942.80,840369.04,79983.92,695777.55,258200.43,39952.75,691327.50,282158.96,413069.98,11550.68,942182.65,668168.48
265685.66,818917.72,252312.08,574255.94,276349.64,680762.16,5610.71,763844.06,137522.66,606358.08,796204.42,775218.69,860142.80,342018.37,178357.75,168698.81,493473.82,317132.53,181928.56,34907.75,36691.27,631249.97,191324.56,45573.23,736310.18,75047.08,822477.59,700263.14,346035.98,783544.59,453445.40,810598.11,373216.80,313351.55,587578.83,694861.16,463507.53,333240.74,271714.35,97844.25,104767.69,137298.95,311887.09,870523.18,401163.19,380970.88,538840.00,314964.42,135783.95,308579.11,460125.66,634803.88,586857.89,690913.60,736531.07,384208.79,603686.63,591093.49,753314.05,492057.13,710891.07,901197.49,724017.27,537586.67,84424.34,361738.53,339955.82,29900.43,38179.32,591269.92,350049.08,400651.81,91783.56,104076.94,23168.13,593962.32,665500.70,171130.83,514475.07,942053.38,66248.64,606670.85,410015.39,56241.25,923818.16,151130.47,128467.94,54301.20,964587.76,172379.03,735202.88,329395.01,379105.64,133407.51,138961.91,969152.28,665449.83,701949.79,66381.55,255290.37,204209.73,856827.15,693844.71,188684.64
844532.10,903234.78,405316.52,92250.15,954762.23,210391.24,651191.74,995809.61,914884.80,173160.57,652308.56,766532.53,708290.36,996052.95,677767.01,930100.79,748359.56,289440.28,361218.55,461899.75,495903.98,548589.41,373465.64,730360.26,219531.66,320185.95,652909.30,949088.54,296206.94,762558.67,311309.90,233678.25,334367.65,680061.41,36313.77,889340.73,301115.47,589138.43,835627.33,959622.23,437529.08,429321.03,638430.78,378558.99,200277.57,376561.39,556391.35,539531.54,355486.34,293763.30,108189.10,99264.95,636592.70,485254.73,340918.66,774674.75,323996.13,322743.80,668921.66,262519.65,835575.78,239779.32,613551.49,498521.71,438572.38,661528.26,266558.09,803181.51,398887.55,522952.31,648985.16,492492.36,983712.50,106934.51,400685.88,185701.37,254810.76,511629.93,155283.79,459079.30,630896.56,356276.14,309036.85,822694.89,197613.32,617437.92,435324.60,914974.66,671341.38,483119.65,111286.77,606548.52,978548.41,98975.28,460632.95,850374.17,451087.83,470631.92,544192.03,37279.17,531046.70,948007.13,737486.52,188127.76
284033.93,222218.70,458542.16,576398.39,339671.21,664783.51,869261.55,310405.45,288317.04,917332.84,78273.55,485977.23,541705.43,545485.11,106322.23,982651.44,135250.44,623794.31,726477.61,120174.67,570112.86,313364.62,399795.66,8364.33,176314.34,904465.11,830027.06,916330.78,190846.31,696786.53,335291.15,498516.38,194004.43,482963.89,281242.32,240349.49,365968.40,399711.32,211895.46,397420.19,658725.09,885315.13,112674.33,237954.71,889369.13,133638.43,346656.33,970225.53,799262.19,506063.62,801071.64,521878.73,794322.73,704981.32,236782.09,199843.03,667210.40,860062.78,930374.25,18211.50,488226.85,272778.12,596613.47,631270.68,564359.11,46930.37,991721.74,241985.09,5104.90,629093.05,202176.65,43146.01,343690.99,515078.02,320319.55,757723.55,528946.50,919873.16,995003.87,395594.93,533783.82,597127.94,717255.54,239512.83,711631.60,688901.91,742020.50,365907.32,411535.88,222095.24,629296.77,917561.60,760057.65,851820.67,900910.04,710843.35,359594.62,423773.01,184843.48,462269.83,50178.01,156303.75,116291.66,844092.02
290010.56,724990.39,434998.48,84886.10,748092.04,420944.58,312323.27,215400.32,922001.90,942458.50,403421.94,326174.86,902428.57,953636.40,660912.23,838607.37,504222.58,486017.36,781760.52,512812.40,833855.58,177348.39,475459.00,350272.14,480627.01,859597.80,313055.08,363702.74,266302.44,222568.66,786388.42,851835.09,986341.96,440860.34,297076.86,169845.04,262863.89,911962.06,849399.74,191873.15,629789.92,391831.66,548334.81,213256.74,47845.34,780549.44,440288.28,906228.08,380952.26,896278.45,520947.96,857606.54,905364.98,634149.50,739309.12,628180.62,451486.39,835969.54,461137.42,589342.39,273467.35,36710.22,433678.06,954322.32,574925.67,963788.94,192251.49,665990.29,975419.45,557329.56,505230.00,559950.76,757059.24,949858.57,326277.55,179559.44,461986.06,19077.08,679387.97,561615.91,380575.01,137.85,628171.33,204612.62,29243.02,57102.52,124099.14,238514.63,534089.15,703451.23,886272.74,923527.07,28568.17,33422.08,526957.09,313289.56,472670.24,648307.37,940549.18,467733.62,58152.09,594497.53,656828.33,241645.39
